export PATH="/home/tdurieux/defects4j/framework/bin:$PATH";cp -r /home/tdurieux/projects/math/math_45 /tmp/math_45_Ranking;cd /tmp/math_45_Ranking;defects4j compile;mkdir lib/;cp -r /home/tdurieux/defects4j/framework/projects/lib/* lib/;cp -r /home/tdurieux/defects4j/framework/projects/Math/lib/* lib/;find . -type f -name "package-info.java" -delete;
cd /tmp/math_45_Ranking;cp -r /home/tdurieux/defects4j-repair/src/python/core/../../../libs/z3 lib/z3;time java -cp /home/tdurieux/defects4j-repair/src/python/core/../../..//libs/nopol.jar fr.inria.lille.repair.Main --mode ranking --type condition --oracle angelic --synthesis smt --solver z3 --solver-path /home/tdurieux/defects4j-repair/src/python/core/../../..//libs/z3/z3 --complianceLevel 5 --source src/main/java/ --classpath target/classes/:target/test-classes/:lib/commons-discovery-0.5.jar:/home/tdurieux/defects4j-repair/src/python/core/../../..//libs/nopol.jar;echo "

Node: `hostname`
";echo "
Date: `date`
";rm -rf /tmp/math_45_Ranking;

/************************/
Executed tests:   3074
Successful tests: 3073
Failed tests:     1

org.apache.commons.math.linear.OpenMapRealMatrixTest#testMath679
java.lang.AssertionError: Expected exception: org.apache.commons.math.exception.NumberIsTooLargeException
	at org.junit.internal.runners.statements.ExpectException.evaluate(ExpectException.java:32)
	at org.junit.runners.ParentRunner.runLeaf(ParentRunner.java:271)
	at org.junit.runners.BlockJUnit4ClassRunner.runChild(BlockJUnit4ClassRunner.java:70)
	at org.junit.runners.BlockJUnit4ClassRunner.runChild(BlockJUnit4ClassRunner.java:50)
	at org.junit.runners.ParentRunner$3.run(ParentRunner.java:238)
	at org.junit.runners.ParentRunner$1.schedule(ParentRunner.java:63)
	at org.junit.runners.ParentRunner.runChildren(ParentRunner.java:236)
	at org.junit.runners.ParentRunner.access$000(ParentRunner.java:53)
	at org.junit.runners.ParentRunner$2.evaluate(ParentRunner.java:229)
	at org.junit.runners.ParentRunner.run(ParentRunner.java:309)
	at org.junit.runner.JUnitCore.run(JUnitCore.java:160)
	at org.junit.runner.JUnitCore.run(JUnitCore.java:138)
	at com.gzoltar.core.instr.testing.junit.JUnitRunner.run(JUnitRunner.java:47)
	at com.gzoltar.core.instr.Runner.main(Runner.java:46)


/************************/
/* Suspicious statement */
/************************/
org.apache.commons.math.util.OpenIntToDoubleHashMap:156 -> 0.1259881576697424 (ep: 62, ef: 1, np: 3011, nf: 0)
org.apache.commons.math.dfp.BracketingNthOrderBrentSolverDFP:324 -> 0.0 (ep: 2, ef: 0, np: 3071, nf: 1)
org.apache.commons.math.dfp.BracketingNthOrderBrentSolverDFP:328 -> 0.0 (ep: 2, ef: 0, np: 3071, nf: 1)
org.apache.commons.math.dfp.BracketingNthOrderBrentSolverDFP:330 -> 0.0 (ep: 2, ef: 0, np: 3071, nf: 1)
org.apache.commons.math.dfp.BracketingNthOrderBrentSolverDFP:338 -> 0.0 (ep: 2, ef: 0, np: 3071, nf: 1)
org.apache.commons.math.dfp.BracketingNthOrderBrentSolverDFP:339 -> 0.0 (ep: 2, ef: 0, np: 3071, nf: 1)
org.apache.commons.math.dfp.BracketingNthOrderBrentSolverDFP:340 -> 0.0 (ep: 2, ef: 0, np: 3071, nf: 1)
org.apache.commons.math.dfp.BracketingNthOrderBrentSolverDFP:346 -> 0.0 (ep: 2, ef: 0, np: 3071, nf: 1)
org.apache.commons.math.dfp.BracketingNthOrderBrentSolverDFP:350 -> 0.0 (ep: 2, ef: 0, np: 3071, nf: 1)
org.apache.commons.math.dfp.BracketingNthOrderBrentSolverDFP:351 -> 0.0 (ep: 2, ef: 0, np: 3071, nf: 1)
org.apache.commons.math.dfp.BracketingNthOrderBrentSolverDFP:352 -> 0.0 (ep: 2, ef: 0, np: 3071, nf: 1)
org.apache.commons.math.dfp.BracketingNthOrderBrentSolverDFP:353 -> 0.0 (ep: 2, ef: 0, np: 3071, nf: 1)
org.apache.commons.math.dfp.BracketingNthOrderBrentSolverDFP:355 -> 0.0 (ep: 2, ef: 0, np: 3071, nf: 1)
org.apache.commons.math.dfp.BracketingNthOrderBrentSolverDFP:372 -> 0.0 (ep: 2, ef: 0, np: 3071, nf: 1)
org.apache.commons.math.dfp.BracketingNthOrderBrentSolverDFP:373 -> 0.0 (ep: 2, ef: 0, np: 3071, nf: 1)
org.apache.commons.math.dfp.BracketingNthOrderBrentSolverDFP:374 -> 0.0 (ep: 2, ef: 0, np: 3071, nf: 1)
org.apache.commons.math.dfp.BracketingNthOrderBrentSolverDFP:375 -> 0.0 (ep: 2, ef: 0, np: 3071, nf: 1)
org.apache.commons.math.dfp.BracketingNthOrderBrentSolverDFP:376 -> 0.0 (ep: 2, ef: 0, np: 3071, nf: 1)
org.apache.commons.math.dfp.BracketingNthOrderBrentSolverDFP:379 -> 0.0 (ep: 2, ef: 0, np: 3071, nf: 1)
org.apache.commons.math.dfp.BracketingNthOrderBrentSolverDFP:381 -> 0.0 (ep: 2, ef: 0, np: 3071, nf: 1)
org.apache.commons.math.dfp.BracketingNthOrderBrentSolverDFP:382 -> 0.0 (ep: 2, ef: 0, np: 3071, nf: 1)
org.apache.commons.math.dfp.BracketingNthOrderBrentSolverDFP:383 -> 0.0 (ep: 2, ef: 0, np: 3071, nf: 1)
org.apache.commons.math.dfp.BracketingNthOrderBrentSolverDFP:384 -> 0.0 (ep: 2, ef: 0, np: 3071, nf: 1)
org.apache.commons.math.dfp.BracketingNthOrderBrentSolverDFP:385 -> 0.0 (ep: 2, ef: 0, np: 3071, nf: 1)
org.apache.commons.math.dfp.BracketingNthOrderBrentSolverDFP:388 -> 0.0 (ep: 2, ef: 0, np: 3071, nf: 1)
org.apache.commons.math.dfp.BracketingNthOrderBrentSolverDFP:389 -> 0.0 (ep: 2, ef: 0, np: 3071, nf: 1)
org.apache.commons.math.dfp.BracketingNthOrderBrentSolverDFP:390 -> 0.0 (ep: 2, ef: 0, np: 3071, nf: 1)
org.apache.commons.math.dfp.BracketingNthOrderBrentSolverDFP:391 -> 0.0 (ep: 2, ef: 0, np: 3071, nf: 1)
org.apache.commons.math.dfp.BracketingNthOrderBrentSolverDFP:392 -> 0.0 (ep: 2, ef: 0, np: 3071, nf: 1)
org.apache.commons.math.dfp.BracketingNthOrderBrentSolverDFP:395 -> 0.0 (ep: 2, ef: 0, np: 3071, nf: 1)
org.apache.commons.math.dfp.BracketingNthOrderBrentSolverDFP:399 -> 0.0 (ep: 2, ef: 0, np: 3071, nf: 1)
org.apache.commons.math.dfp.BracketingNthOrderBrentSolverDFP:421 -> 0.0 (ep: 2, ef: 0, np: 3071, nf: 1)
org.apache.commons.math.dfp.BracketingNthOrderBrentSolverDFP:422 -> 0.0 (ep: 2, ef: 0, np: 3071, nf: 1)
org.apache.commons.math.dfp.BracketingNthOrderBrentSolverDFP:423 -> 0.0 (ep: 2, ef: 0, np: 3071, nf: 1)
org.apache.commons.math.dfp.BracketingNthOrderBrentSolverDFP:424 -> 0.0 (ep: 2, ef: 0, np: 3071, nf: 1)
org.apache.commons.math.dfp.BracketingNthOrderBrentSolverDFP:429 -> 0.0 (ep: 2, ef: 0, np: 3071, nf: 1)
org.apache.commons.math.dfp.BracketingNthOrderBrentSolverDFP:430 -> 0.0 (ep: 2, ef: 0, np: 3071, nf: 1)
org.apache.commons.math.dfp.BracketingNthOrderBrentSolverDFP:431 -> 0.0 (ep: 2, ef: 0, np: 3071, nf: 1)
org.apache.commons.math.dfp.BracketingNthOrderBrentSolverDFP:434 -> 0.0 (ep: 2, ef: 0, np: 3071, nf: 1)
org.apache.commons.math.dfp.Dfp:624 -> 0.0 (ep: 3, ef: 0, np: 3070, nf: 1)
org.apache.commons.math.dfp.Dfp:863 -> 0.0 (ep: 2, ef: 0, np: 3071, nf: 1)
org.apache.commons.math.dfp.Dfp:864 -> 0.0 (ep: 2, ef: 0, np: 3071, nf: 1)
org.apache.commons.math.dfp.Dfp:865 -> 0.0 (ep: 2, ef: 0, np: 3071, nf: 1)
org.apache.commons.math.dfp.DfpMath:95 -> 0.0 (ep: 14, ef: 0, np: 3059, nf: 1)
org.apache.commons.math.dfp.DfpMath:96 -> 0.0 (ep: 14, ef: 0, np: 3059, nf: 1)
org.apache.commons.math.dfp.DfpMath:97 -> 0.0 (ep: 14, ef: 0, np: 3059, nf: 1)
org.apache.commons.math.dfp.DfpMath:98 -> 0.0 (ep: 14, ef: 0, np: 3059, nf: 1)
org.apache.commons.math.dfp.DfpMath:99 -> 0.0 (ep: 14, ef: 0, np: 3059, nf: 1)
org.apache.commons.math.dfp.DfpMath:111 -> 0.0 (ep: 17, ef: 0, np: 3056, nf: 1)
org.apache.commons.math.dfp.DfpMath:113 -> 0.0 (ep: 17, ef: 0, np: 3056, nf: 1)
org.apache.commons.math.dfp.DfpMath:114 -> 0.0 (ep: 17, ef: 0, np: 3056, nf: 1)
org.apache.commons.math.dfp.DfpMath:120 -> 0.0 (ep: 17, ef: 0, np: 3056, nf: 1)
org.apache.commons.math.dfp.DfpMath:121 -> 0.0 (ep: 7, ef: 0, np: 3066, nf: 1)
org.apache.commons.math.dfp.DfpMath:124 -> 0.0 (ep: 17, ef: 0, np: 3056, nf: 1)
org.apache.commons.math.dfp.DfpMath:126 -> 0.0 (ep: 17, ef: 0, np: 3056, nf: 1)
org.apache.commons.math.dfp.DfpMath:154 -> 0.0 (ep: 9, ef: 0, np: 3064, nf: 1)
org.apache.commons.math.dfp.DfpMath:156 -> 0.0 (ep: 9, ef: 0, np: 3064, nf: 1)
org.apache.commons.math.dfp.DfpMath:158 -> 0.0 (ep: 9, ef: 0, np: 3064, nf: 1)
org.apache.commons.math.dfp.DfpMath:159 -> 0.0 (ep: 9, ef: 0, np: 3064, nf: 1)
org.apache.commons.math.dfp.DfpMath:160 -> 0.0 (ep: 9, ef: 0, np: 3064, nf: 1)
org.apache.commons.math.dfp.DfpMath:162 -> 0.0 (ep: 9, ef: 0, np: 3064, nf: 1)
org.apache.commons.math.dfp.DfpMath:164 -> 0.0 (ep: 9, ef: 0, np: 3064, nf: 1)
org.apache.commons.math.dfp.DfpMath:167 -> 0.0 (ep: 8, ef: 0, np: 3065, nf: 1)
org.apache.commons.math.dfp.DfpMath:169 -> 0.0 (ep: 8, ef: 0, np: 3065, nf: 1)
org.apache.commons.math.dfp.DfpMath:170 -> 0.0 (ep: 8, ef: 0, np: 3065, nf: 1)
org.apache.commons.math.dfp.DfpMath:175 -> 0.0 (ep: 8, ef: 0, np: 3065, nf: 1)
org.apache.commons.math.dfp.DfpMath:176 -> 0.0 (ep: 8, ef: 0, np: 3065, nf: 1)
org.apache.commons.math.dfp.DfpMath:177 -> 0.0 (ep: 8, ef: 0, np: 3065, nf: 1)
org.apache.commons.math.dfp.DfpMath:181 -> 0.0 (ep: 8, ef: 0, np: 3065, nf: 1)
org.apache.commons.math.dfp.DfpMath:182 -> 0.0 (ep: 8, ef: 0, np: 3065, nf: 1)
org.apache.commons.math.dfp.DfpMath:183 -> 0.0 (ep: 8, ef: 0, np: 3065, nf: 1)
org.apache.commons.math.dfp.DfpMath:184 -> 0.0 (ep: 8, ef: 0, np: 3065, nf: 1)
org.apache.commons.math.dfp.DfpMath:186 -> 0.0 (ep: 8, ef: 0, np: 3065, nf: 1)
org.apache.commons.math.dfp.DfpMath:189 -> 0.0 (ep: 8, ef: 0, np: 3065, nf: 1)
org.apache.commons.math.dfp.DfpMath:191 -> 0.0 (ep: 8, ef: 0, np: 3065, nf: 1)
org.apache.commons.math.dfp.DfpMath:192 -> 0.0 (ep: 8, ef: 0, np: 3065, nf: 1)
org.apache.commons.math.dfp.DfpMath:194 -> 0.0 (ep: 8, ef: 0, np: 3065, nf: 1)
org.apache.commons.math.dfp.DfpMath:196 -> 0.0 (ep: 8, ef: 0, np: 3065, nf: 1)
org.apache.commons.math.dfp.DfpMath:198 -> 0.0 (ep: 8, ef: 0, np: 3065, nf: 1)
org.apache.commons.math.dfp.DfpMath:199 -> 0.0 (ep: 8, ef: 0, np: 3065, nf: 1)
org.apache.commons.math.dfp.DfpMath:202 -> 0.0 (ep: 8, ef: 0, np: 3065, nf: 1)
org.apache.commons.math.dfp.DfpMath:219 -> 0.0 (ep: 18, ef: 0, np: 3055, nf: 1)
org.apache.commons.math.dfp.DfpMath:266 -> 0.0 (ep: 9, ef: 0, np: 3064, nf: 1)
org.apache.commons.math.dfp.DfpMath:267 -> 0.0 (ep: 9, ef: 0, np: 3064, nf: 1)
org.apache.commons.math.dfp.DfpMath:269 -> 0.0 (ep: 9, ef: 0, np: 3064, nf: 1)
org.apache.commons.math.dfp.DfpMath:270 -> 0.0 (ep: 9, ef: 0, np: 3064, nf: 1)
org.apache.commons.math.dfp.DfpMath:275 -> 0.0 (ep: 9, ef: 0, np: 3064, nf: 1)
org.apache.commons.math.dfp.DfpMath:280 -> 0.0 (ep: 9, ef: 0, np: 3064, nf: 1)
org.apache.commons.math.dfp.DfpMath:281 -> 0.0 (ep: 9, ef: 0, np: 3064, nf: 1)
org.apache.commons.math.dfp.DfpMath:283 -> 0.0 (ep: 9, ef: 0, np: 3064, nf: 1)
org.apache.commons.math.dfp.DfpMath:292 -> 0.0 (ep: 9, ef: 0, np: 3064, nf: 1)
org.apache.commons.math.dfp.DfpMath:293 -> 0.0 (ep: 9, ef: 0, np: 3064, nf: 1)
org.apache.commons.math.dfp.DfpMath:294 -> 0.0 (ep: 9, ef: 0, np: 3064, nf: 1)
org.apache.commons.math.dfp.DfpMath:295 -> 0.0 (ep: 9, ef: 0, np: 3064, nf: 1)
org.apache.commons.math.dfp.DfpMath:297 -> 0.0 (ep: 9, ef: 0, np: 3064, nf: 1)
org.apache.commons.math.dfp.DfpMath:298 -> 0.0 (ep: 9, ef: 0, np: 3064, nf: 1)
org.apache.commons.math.dfp.DfpMath:299 -> 0.0 (ep: 9, ef: 0, np: 3064, nf: 1)
org.apache.commons.math.dfp.DfpMath:300 -> 0.0 (ep: 9, ef: 0, np: 3064, nf: 1)
org.apache.commons.math.dfp.DfpMath:301 -> 0.0 (ep: 9, ef: 0, np: 3064, nf: 1)
org.apache.commons.math.dfp.DfpMath:302 -> 0.0 (ep: 9, ef: 0, np: 3064, nf: 1)
org.apache.commons.math.dfp.DfpMath:304 -> 0.0 (ep: 9, ef: 0, np: 3064, nf: 1)
org.apache.commons.math.dfp.DfpMath:307 -> 0.0 (ep: 9, ef: 0, np: 3064, nf: 1)
org.apache.commons.math.dfp.DfpMath:321 -> 0.0 (ep: 7, ef: 0, np: 3066, nf: 1)
org.apache.commons.math.dfp.DfpMath:324 -> 0.0 (ep: 7, ef: 0, np: 3066, nf: 1)
org.apache.commons.math.dfp.DfpMath:330 -> 0.0 (ep: 7, ef: 0, np: 3066, nf: 1)
org.apache.commons.math.dfp.DfpMath:334 -> 0.0 (ep: 7, ef: 0, np: 3066, nf: 1)
org.apache.commons.math.dfp.DfpMath:335 -> 0.0 (ep: 7, ef: 0, np: 3066, nf: 1)
org.apache.commons.math.dfp.DfpMath:337 -> 0.0 (ep: 7, ef: 0, np: 3066, nf: 1)
org.apache.commons.math.dfp.DfpMath:338 -> 0.0 (ep: 7, ef: 0, np: 3066, nf: 1)
org.apache.commons.math.dfp.DfpMath:340 -> 0.0 (ep: 7, ef: 0, np: 3066, nf: 1)
org.apache.commons.math.dfp.DfpMath:341 -> 0.0 (ep: 6, ef: 0, np: 3067, nf: 1)
org.apache.commons.math.dfp.DfpMath:342 -> 0.0 (ep: 6, ef: 0, np: 3067, nf: 1)
org.apache.commons.math.dfp.DfpMath:346 -> 0.0 (ep: 7, ef: 0, np: 3066, nf: 1)
org.apache.commons.math.dfp.DfpMath:347 -> 0.0 (ep: 7, ef: 0, np: 3066, nf: 1)
org.apache.commons.math.dfp.DfpMath:348 -> 0.0 (ep: 7, ef: 0, np: 3066, nf: 1)
org.apache.commons.math.dfp.DfpMath:349 -> 0.0 (ep: 7, ef: 0, np: 3066, nf: 1)
org.apache.commons.math.dfp.DfpMath:350 -> 0.0 (ep: 7, ef: 0, np: 3066, nf: 1)
org.apache.commons.math.dfp.DfpMath:352 -> 0.0 (ep: 7, ef: 0, np: 3066, nf: 1)
org.apache.commons.math.dfp.DfpMath:353 -> 0.0 (ep: 7, ef: 0, np: 3066, nf: 1)
org.apache.commons.math.dfp.DfpMath:354 -> 0.0 (ep: 7, ef: 0, np: 3066, nf: 1)
org.apache.commons.math.dfp.DfpMath:355 -> 0.0 (ep: 7, ef: 0, np: 3066, nf: 1)
org.apache.commons.math.dfp.DfpMath:356 -> 0.0 (ep: 7, ef: 0, np: 3066, nf: 1)
org.apache.commons.math.dfp.DfpMath:360 -> 0.0 (ep: 7, ef: 0, np: 3066, nf: 1)
org.apache.commons.math.dfp.DfpMath:362 -> 0.0 (ep: 7, ef: 0, np: 3066, nf: 1)
org.apache.commons.math.dfp.DfpMath:363 -> 0.0 (ep: 7, ef: 0, np: 3066, nf: 1)
org.apache.commons.math.dfp.DfpMath:364 -> 0.0 (ep: 7, ef: 0, np: 3066, nf: 1)
org.apache.commons.math.dfp.DfpMath:366 -> 0.0 (ep: 7, ef: 0, np: 3066, nf: 1)
org.apache.commons.math.dfp.DfpMath:367 -> 0.0 (ep: 7, ef: 0, np: 3066, nf: 1)
org.apache.commons.math.dfp.DfpMath:369 -> 0.0 (ep: 7, ef: 0, np: 3066, nf: 1)
org.apache.commons.math.dfp.DfpMath:370 -> 0.0 (ep: 7, ef: 0, np: 3066, nf: 1)
org.apache.commons.math.dfp.DfpMath:371 -> 0.0 (ep: 7, ef: 0, np: 3066, nf: 1)
org.apache.commons.math.dfp.DfpMath:373 -> 0.0 (ep: 7, ef: 0, np: 3066, nf: 1)
org.apache.commons.math.dfp.DfpMath:374 -> 0.0 (ep: 7, ef: 0, np: 3066, nf: 1)
org.apache.commons.math.dfp.DfpMath:376 -> 0.0 (ep: 7, ef: 0, np: 3066, nf: 1)
org.apache.commons.math.dfp.DfpMath:440 -> 0.0 (ep: 7, ef: 0, np: 3066, nf: 1)
org.apache.commons.math.dfp.DfpMath:441 -> 0.0 (ep: 7, ef: 0, np: 3066, nf: 1)
org.apache.commons.math.dfp.DfpMath:443 -> 0.0 (ep: 7, ef: 0, np: 3066, nf: 1)
org.apache.commons.math.dfp.DfpMath:444 -> 0.0 (ep: 7, ef: 0, np: 3066, nf: 1)
org.apache.commons.math.dfp.DfpMath:445 -> 0.0 (ep: 7, ef: 0, np: 3066, nf: 1)
org.apache.commons.math.dfp.DfpMath:446 -> 0.0 (ep: 7, ef: 0, np: 3066, nf: 1)
org.apache.commons.math.dfp.DfpMath:447 -> 0.0 (ep: 7, ef: 0, np: 3066, nf: 1)
org.apache.commons.math.dfp.DfpMath:448 -> 0.0 (ep: 7, ef: 0, np: 3066, nf: 1)
org.apache.commons.math.dfp.DfpMath:449 -> 0.0 (ep: 7, ef: 0, np: 3066, nf: 1)
org.apache.commons.math.dfp.DfpMath:450 -> 0.0 (ep: 7, ef: 0, np: 3066, nf: 1)
org.apache.commons.math.dfp.DfpMath:451 -> 0.0 (ep: 7, ef: 0, np: 3066, nf: 1)
org.apache.commons.math.dfp.DfpMath:452 -> 0.0 (ep: 7, ef: 0, np: 3066, nf: 1)
org.apache.commons.math.dfp.DfpMath:453 -> 0.0 (ep: 7, ef: 0, np: 3066, nf: 1)
org.apache.commons.math.dfp.DfpMath:454 -> 0.0 (ep: 7, ef: 0, np: 3066, nf: 1)
org.apache.commons.math.dfp.DfpMath:456 -> 0.0 (ep: 6, ef: 0, np: 3067, nf: 1)
org.apache.commons.math.dfp.DfpMath:459 -> 0.0 (ep: 7, ef: 0, np: 3066, nf: 1)
org.apache.commons.math.dfp.DfpMath:461 -> 0.0 (ep: 7, ef: 0, np: 3066, nf: 1)
org.apache.commons.math.dfp.DfpMath:674 -> 0.0 (ep: 5, ef: 0, np: 3068, nf: 1)
org.apache.commons.math.dfp.DfpMath:675 -> 0.0 (ep: 5, ef: 0, np: 3068, nf: 1)
org.apache.commons.math.dfp.DfpMath:676 -> 0.0 (ep: 5, ef: 0, np: 3068, nf: 1)
org.apache.commons.math.dfp.DfpMath:677 -> 0.0 (ep: 5, ef: 0, np: 3068, nf: 1)
org.apache.commons.math.dfp.DfpMath:678 -> 0.0 (ep: 5, ef: 0, np: 3068, nf: 1)
org.apache.commons.math.dfp.DfpMath:679 -> 0.0 (ep: 5, ef: 0, np: 3068, nf: 1)
org.apache.commons.math.dfp.DfpMath:681 -> 0.0 (ep: 5, ef: 0, np: 3068, nf: 1)
org.apache.commons.math.dfp.DfpMath:682 -> 0.0 (ep: 5, ef: 0, np: 3068, nf: 1)
org.apache.commons.math.dfp.DfpMath:683 -> 0.0 (ep: 5, ef: 0, np: 3068, nf: 1)
org.apache.commons.math.dfp.DfpMath:685 -> 0.0 (ep: 5, ef: 0, np: 3068, nf: 1)
org.apache.commons.math.dfp.DfpMath:686 -> 0.0 (ep: 5, ef: 0, np: 3068, nf: 1)
org.apache.commons.math.dfp.DfpMath:687 -> 0.0 (ep: 5, ef: 0, np: 3068, nf: 1)
org.apache.commons.math.dfp.DfpMath:688 -> 0.0 (ep: 5, ef: 0, np: 3068, nf: 1)
org.apache.commons.math.dfp.DfpMath:693 -> 0.0 (ep: 5, ef: 0, np: 3068, nf: 1)
org.apache.commons.math.dfp.DfpMath:736 -> 0.0 (ep: 4, ef: 0, np: 3069, nf: 1)
org.apache.commons.math.dfp.DfpMath:737 -> 0.0 (ep: 4, ef: 0, np: 3069, nf: 1)
org.apache.commons.math.dfp.DfpMath:738 -> 0.0 (ep: 4, ef: 0, np: 3069, nf: 1)
org.apache.commons.math.dfp.DfpMath:741 -> 0.0 (ep: 4, ef: 0, np: 3069, nf: 1)
org.apache.commons.math.dfp.DfpMath:745 -> 0.0 (ep: 4, ef: 0, np: 3069, nf: 1)
org.apache.commons.math.dfp.DfpMath:754 -> 0.0 (ep: 4, ef: 0, np: 3069, nf: 1)
org.apache.commons.math.dfp.DfpMath:759 -> 0.0 (ep: 4, ef: 0, np: 3069, nf: 1)
org.apache.commons.math.dfp.DfpMath:760 -> 0.0 (ep: 4, ef: 0, np: 3069, nf: 1)
org.apache.commons.math.dfp.DfpMath:761 -> 0.0 (ep: 4, ef: 0, np: 3069, nf: 1)
org.apache.commons.math.dfp.DfpMath:762 -> 0.0 (ep: 4, ef: 0, np: 3069, nf: 1)
org.apache.commons.math.dfp.DfpMath:765 -> 0.0 (ep: 4, ef: 0, np: 3069, nf: 1)
org.apache.commons.math.dfp.DfpMath:766 -> 0.0 (ep: 4, ef: 0, np: 3069, nf: 1)
org.apache.commons.math.dfp.DfpMath:774 -> 0.0 (ep: 4, ef: 0, np: 3069, nf: 1)
org.apache.commons.math.dfp.DfpMath:778 -> 0.0 (ep: 4, ef: 0, np: 3069, nf: 1)
org.apache.commons.math.dfp.BracketingNthOrderBrentSolverDFP:158 -> 0.0 (ep: 1, ef: 0, np: 3072, nf: 1)
org.apache.commons.math.dfp.BracketingNthOrderBrentSolverDFP:205 -> 0.0 (ep: 1, ef: 0, np: 3072, nf: 1)
org.apache.commons.math.dfp.BracketingNthOrderBrentSolverDFP:271 -> 0.0 (ep: 1, ef: 0, np: 3072, nf: 1)
org.apache.commons.math.dfp.BracketingNthOrderBrentSolverDFP:273 -> 0.0 (ep: 1, ef: 0, np: 3072, nf: 1)
org.apache.commons.math.dfp.BracketingNthOrderBrentSolverDFP:275 -> 0.0 (ep: 1, ef: 0, np: 3072, nf: 1)
org.apache.commons.math.dfp.BracketingNthOrderBrentSolverDFP:332 -> 0.0 (ep: 1, ef: 0, np: 3072, nf: 1)
org.apache.commons.math.dfp.BracketingNthOrderBrentSolverDFP:333 -> 0.0 (ep: 1, ef: 0, np: 3072, nf: 1)
org.apache.commons.math.dfp.BracketingNthOrderBrentSolverDFP:334 -> 0.0 (ep: 1, ef: 0, np: 3072, nf: 1)
org.apache.commons.math.dfp.BracketingNthOrderBrentSolverDFP:343 -> 0.0 (ep: 1, ef: 0, np: 3072, nf: 1)
org.apache.commons.math.dfp.DfpField:352 -> 0.0 (ep: 1, ef: 0, np: 3072, nf: 1)
org.apache.commons.math.dfp.DfpField:462 -> 0.0 (ep: 10, ef: 0, np: 3063, nf: 1)
org.apache.commons.math.dfp.DfpField:483 -> 0.0 (ep: 9, ef: 0, np: 3064, nf: 1)
org.apache.commons.math.dfp.DfpField:497 -> 0.0 (ep: 7, ef: 0, np: 3066, nf: 1)
org.apache.commons.math.dfp.DfpField:511 -> 0.0 (ep: 7, ef: 0, np: 3066, nf: 1)
org.apache.commons.math.dfp.Dfp:663 -> 0.0 (ep: 21, ef: 0, np: 3052, nf: 1)
org.apache.commons.math.dfp.Dfp:1057 -> 0.0 (ep: 10, ef: 0, np: 3063, nf: 1)
org.apache.commons.math.dfp.BracketingNthOrderBrentSolverDFP:90 -> 0.0 (ep: 1, ef: 0, np: 3072, nf: 1)
org.apache.commons.math.analysis.polynomials.PolynomialFunction:267 -> 0.0 (ep: 5, ef: 0, np: 3068, nf: 1)
org.apache.commons.math.analysis.polynomials.PolynomialFunction:213 -> 0.0 (ep: 7, ef: 0, np: 3066, nf: 1)
org.apache.commons.math.analysis.polynomials.PolynomialFunction:215 -> 0.0 (ep: 7, ef: 0, np: 3066, nf: 1)
org.apache.commons.math.analysis.polynomials.PolynomialFunction:216 -> 0.0 (ep: 7, ef: 0, np: 3066, nf: 1)
org.apache.commons.math.analysis.polynomials.PolynomialFunction:217 -> 0.0 (ep: 7, ef: 0, np: 3066, nf: 1)
org.apache.commons.math.analysis.polynomials.PolynomialFunction:218 -> 0.0 (ep: 7, ef: 0, np: 3066, nf: 1)
org.apache.commons.math.analysis.polynomials.PolynomialFunction:220 -> 0.0 (ep: 7, ef: 0, np: 3066, nf: 1)
org.apache.commons.math.analysis.polynomials.PolynomialFunction:224 -> 0.0 (ep: 7, ef: 0, np: 3066, nf: 1)
org.apache.commons.math.analysis.polynomials.PolynomialFunction:287 -> 0.0 (ep: 9, ef: 0, np: 3064, nf: 1)
org.apache.commons.math.analysis.polynomials.PolynomialFunction:288 -> 0.0 (ep: 9, ef: 0, np: 3064, nf: 1)
org.apache.commons.math.analysis.polynomials.PolynomialFunction:289 -> 0.0 (ep: 7, ef: 0, np: 3066, nf: 1)
org.apache.commons.math.analysis.polynomials.PolynomialFunction:293 -> 0.0 (ep: 9, ef: 0, np: 3064, nf: 1)
org.apache.commons.math.analysis.polynomials.PolynomialFunction:296 -> 0.0 (ep: 9, ef: 0, np: 3064, nf: 1)
org.apache.commons.math.analysis.polynomials.PolynomialFunction:297 -> 0.0 (ep: 9, ef: 0, np: 3064, nf: 1)
org.apache.commons.math.analysis.polynomials.PolynomialFunction:298 -> 0.0 (ep: 9, ef: 0, np: 3064, nf: 1)
org.apache.commons.math.analysis.polynomials.PolynomialFunction:299 -> 0.0 (ep: 9, ef: 0, np: 3064, nf: 1)
org.apache.commons.math.analysis.polynomials.PolynomialFunction:302 -> 0.0 (ep: 8, ef: 0, np: 3065, nf: 1)
org.apache.commons.math.analysis.polynomials.PolynomialFunction:305 -> 0.0 (ep: 7, ef: 0, np: 3066, nf: 1)
org.apache.commons.math.analysis.polynomials.PolynomialFunction:310 -> 0.0 (ep: 9, ef: 0, np: 3064, nf: 1)
org.apache.commons.math.analysis.polynomials.PolynomialFunction:311 -> 0.0 (ep: 9, ef: 0, np: 3064, nf: 1)
org.apache.commons.math.analysis.polynomials.PolynomialFunction:312 -> 0.0 (ep: 9, ef: 0, np: 3064, nf: 1)
org.apache.commons.math.analysis.polynomials.PolynomialFunction:313 -> 0.0 (ep: 9, ef: 0, np: 3064, nf: 1)
org.apache.commons.math.analysis.polynomials.PolynomialFunction:316 -> 0.0 (ep: 9, ef: 0, np: 3064, nf: 1)
